124.3788666667,-1.94155,0
124.3787683333,-1.9417833333,0
124.3538816667,-1.9495833333,0
124.3505166667,-1.9499616667,0
124.3384983333,-1.9513133333,0
124.3310833333,-1.9535983333,0
124.326905,-1.9543033333,0
124.3237716667,-1.9552166667,0
124.3227716667,-1.95576,0
124.3208116667,-1.956825,0
124.2984783333,-1.9638116667,0
124.29238,-1.9703416667,0
124.2897066667,-1.9755316667,0
124.2882866667,-1.9801733333,0
124.2867,-2.012295,0
124.2902216667,-2.0312483333,0
124.2896483333,-2.0380483333,0
124.28975,-2.038405,0
124.2921466667,-2.046815,0
124.3036216667,-2.0720533333,0
124.3065816667,-2.0785666667,0
124.31231,-2.0856466667,0
124.318075,-2.0902416667,0
124.327545,-2.095665,0
124.365805,-2.11491,0
124.3989716667,-2.127075,0
124.40964,-2.1286566667,0
124.576675,-2.1274883333,0
124.5947933333,-2.1300116667,0
124.6380683333,-2.14195,0
124.6599666667,-2.1453016667,0
124.6920116667,-2.145265,0
124.715285,-2.143615,0
124.741295,-2.1405866667,0
124.7501883333,-2.1383733333,0
124.76124,-2.1312333333,0
124.7762433333,-2.128295,0
124.8105183333,-2.1268033333,0
124.9208466667,-2.123775,0
125.06518,-2.1146466667,0
125.0720966667,-2.1145333333,0
125.0770616667,-2.1370166667,0
125.077705,-2.13969,0
125.0797966667,-2.1408133333,0
125.081745,-2.1395233333,0
125.083065,-2.1337866667,0
125.0866766667,-2.1171383333,0
125.08969,-2.1154633333,0
125.1203216667,-2.1144116667,0
125.143515,-2.114295,0
125.188725,-2.1232566667,0
125.1973916667,-2.1241333333,0
125.3832933333,-2.126725,0
125.3879416667,-2.127195,0
125.420575,-2.134585,0
125.4603116667,-2.14387,0
125.58852,-2.1735966667,0
125.6463516667,-2.183765,0
125.7060133333,-2.1997966667,0
125.72976,-2.21203,0
125.7519466667,-2.2297783333,0
125.777815,-2.2591733333,0
125.8166683333,-2.3197066667,0
125.8214316667,-2.34148,0
125.83453,-2.3632933333,0
125.8869483333,-2.4351883333,0
125.924675,-2.4673183333,0
125.9493616667,-2.479545,0
125.9790983333,-2.4868816667,0
125.9903183333,-2.4932766667,0
126.013135,-2.5243133333,0
126.0325016667,-2.5403316667,0
126.0610133333,-2.55234,0
126.081585,-2.5553483333,0
126.09823,-2.5506466667,0
126.10571,-2.5427466667,0
126.11263,-2.528075,0
126.1259466667,-2.4845483333,0
126.1248633333,-2.4587216667,0
126.1255116667,-2.445005,0
126.1320066667,-2.4304183333,0
126.1794416667,-2.3507366667,0
126.1858333333,-2.3368633333,0
126.189265,-2.324275,0
126.190705,-2.3137416667,0
126.190005,-2.299165,0
126.185815,-2.2792916667,0
126.183755,-2.24717,0
126.1792916667,-2.2309366667,0
126.17311,-2.21781,0
126.1423016667,-2.1730716667,0
126.133555,-2.1640016667,0
126.1236683333,-2.1566716667,0
126.071925,-2.12838,0
126.0293616667,-2.1051083333,0
125.9972516667,-2.088225,0
125.9888783333,-2.0838233333,0
125.979895,-2.0790266667,0
125.9772,-2.0776166667,0
125.9772,-2.0776166667,0
"
			"
